name,cuisines,rest_type,rate,dollar_sign,restaurant_value,x,y
Hotel Shruthi,NorthIndian,QuickBites,3.0,1,0,0.6807781815875827,0.7408382172622935
Crumbz Crunches,NorthIndian,QuickBites,3.1,1,0,-1.323866528783483,-0.9362306285508911
Foodie Nation,NorthIndian,CasualDining,3.0,3,0,0.8708519519549291,-0.9375690343256529
Messy's,FastFood,QuickBites,3.8,1,2,0.6188225487476039,-1.516767998054534
Andhra Biryani & Curries,NorthIndian,QuickBites,3.1,1,0,0.1522384575455282,-0.2485105637491308
Andhra Amigos,Andhra,CasualDining,3.6,1,2,-1.0501601274195986,-0.04344832170328405
Uma Ki Rasoi,NorthIndian,QuickBites,3.9,1,3,-1.0005267719119453,-0.21017682093642567
Chick Blast,FastFood,QuickBites,3.3,1,1,-0.09502498112667497,0.92814301775179
Sankalp Reddy Restaurant,SouthIndian,QuickBites,3.9,1,3,1.124417769352228,0.008526121234182827
Millennium Plaza,NorthIndian,CasualDining,3.4,2,1,-0.37530708643611915,-0.04760046506577478
Sitara Veg Restaurant,SouthIndian,QuickBites,3.9,1,3,-0.31592383761951304,2.10199467127072
Vinaya Royal Inn,NorthIndian,CasualDining,3.1,2,0,-2.390419466056264,0.24216320034607666
Tap House Resto Bar,Chinese,CasualDining,3.4,2,1,-1.2920058547828772,-0.24729039240588416
Mesa Deli - Svenska Design Hotel,NorthIndian,CasualDining,3.2,2,1,0.5106101992946178,0.5043988081059222
Indian Kitchen - Hotel Presidency,FastFood,CasualDining,3.0,3,0,-0.600049459309931,0.6159517785370625
Salt N Pepper,NorthIndian,CasualDining,3.6,2,2,-0.469887743048229,-1.1316780578401238
Punjab Calling,NorthIndian,QuickBites,3.7,1,2,1.0369173109596979,-1.3779161309283265
Hanchi Thinnuva,SouthIndian,QuickBites,3.0,1,0,-0.31729308736961964,1.6121123870897984
Chill Out Cafe,NorthIndian,QuickBites,3.0,1,0,0.044231335153792274,-1.1446910616270507
Food Point Family Restauarant,NorthIndian,CasualDining,3.3,2,1,0.8143511085064309,-0.15357307828320504
Soul Curry Restaurant,Andhra,CasualDining,3.6,2,2,1.8489434706980608,0.4551656612327481
Ragi Nadu,SouthIndian,QuickBites,3.0,1,0,-0.010237251471982425,-1.0309911301273667
Food 4 U,NorthIndian,QuickBites,3.6,1,2,-0.5142622110811732,-0.8030566025079359
The Hungry,FastFood,QuickBites,3.6,1,2,0.3522416267563139,0.3658702218786485
Green Family Bar & Restaurant,NorthIndian,CasualDining,3.0,3,0,1.486968041948939,1.133855964223609
Chinmayee's,NorthIndian,CasualDining,3.1,2,0,0.40849752803243816,-0.49111260453082445
Tellimagic Restaurant,NorthIndian,QuickBites,3.0,1,0,-0.0034585895026578673,-0.6220851541139673
SFC Kabab Corner,Chinese,QuickBites,3.6,1,2,-0.22546453558081356,-1.0434448770057254
New Aastha,NorthIndian,QuickBites,3.6,1,2,0.37676914434865355,-0.2236130508625856
Food Club Restaurant,NorthIndian,CasualDining,3.7,2,2,-1.1479830728149043,0.8595178136966102
Bhojanam Restaurant,Andhra,CasualDining,3.6,2,2,-0.21825268581052967,-1.2494668615362683
Ruchie Rich,Biryani,QuickBites,3.0,1,0,1.3563552618860704,0.5018837492905667
RK Garden Family Restaurant,Andhra,CasualDining,3.0,2,0,-0.3042833655717284,-0.5007242354803602
Vijayawadawari Sandhya Andhra Mess,NorthIndian,QuickBites,3.4,1,1,-0.8804270641812569,-0.772771020290134
Eden Huts Dhaba,Chinese,CasualDining,3.6,2,2,-0.031569179710302285,0.2745541463311942
Samrudhi,Andhra,CasualDining,2.9,1,0,-0.6196824015868619,-1.7278421305859188
Hotel Food Zone,NorthIndian,QuickBites,3.3,1,1,1.2185630320856145,-0.2020826980139885
NMR Multicuisine Restaurant,NorthIndian,CasualDining,3.6,2,2,0.5880149260038605,-0.8051906674544411
Oasis Restaurant,NorthIndian,CasualDining,2.9,2,0,1.632748435735583,-0.6056237581552324
Swad,NorthIndian,CasualDining,3.7,2,2,1.4910726153686997,-0.3113229485739416
Salt And Spice,NorthIndian,QuickBites,3.2,1,1,-0.8696863198458916,-1.0718695713938504
Bawarchi,NorthIndian,QuickBites,3.0,1,0,0.32209875298485274,-0.13364618368733766
Kinara Family Restaurant,SouthIndian,CasualDining,3.0,2,0,-0.5901556767540798,-0.09020845595102639
Food Planet,NorthIndian,QuickBites,3.1,1,0,-0.09210400461588086,-0.31027926617104035
Bachelor's Special Biriyani,Biryani,QuickBites,3.3,1,1,-0.36502240406223385,0.279132787521839
E Foods Regalia,SouthIndian,QuickBites,3.1,2,0,0.40112980219870864,0.13667438173320107
Andhra Chettinad Cuisine,Andhra,QuickBites,3.6,1,2,-0.5170429133204509,-2.5895371776037113
Varenyam,SouthIndian,CasualDining,3.7,2,2,-0.3362153582494825,-0.9058693843797014
MBR Dum Biryani County,Biryani,QuickBites,3.0,1,0,0.5999288510010522,-0.11285414138618
Bengaluru Restaurant,NorthIndian,CasualDining,3.1,3,0,0.8614086322605242,0.14248863578539261
Shiv Shankar Hotel,NorthIndian,QuickBites,3.0,1,0,0.7389737639477828,0.36699080872854467
Gourmet,NorthIndian,CasualDining,3.0,2,0,-0.2499824881197464,2.2038296015522656
Big Apple Restaurant,NorthIndian,QuickBites,3.2,1,1,0.7185093821614769,1.5393541751712987
Hotel The Nalanda,NorthIndian,CasualDining,3.2,2,1,0.5799704584016603,-0.8231492218203672
Pepper Pillar,SouthIndian,CasualDining,3.4,2,1,0.532148548350906,-0.2663792105991842
Hotel A-1,NorthIndian,QuickBites,3.3,1,1,0.3770182110739204,0.7660736131606962
Vasu Biriyani Paradise,NorthIndian,QuickBites,3.1,1,0,0.7190631320431825,-0.08201197254391605
Dilli 6,NorthIndian,CasualDining,3.2,1,1,0.6855342314794478,-0.6569361238667063
The Magic Chef,NorthIndian,QuickBites,3.7,1,2,-0.17361729901729,-0.8553502930274411
Satkar,Chinese,QuickBites,3.6,1,2,1.593090087700909,0.6439741065241917
Sandesh Sweets & Chats,SouthIndian,QuickBites,2.9,1,0,-0.8096008367574478,-0.8148066547698243
NH7 Resto Pub,Andhra,CasualDining,3.3,3,1,-1.543451221624979,0.23417135379148551
Momm's The Kitchen,Andhra,CasualDining,3.4,2,1,-0.8359785892048086,0.2709061346066457
Zaffron Express,NorthIndian,CasualDining,3.0,2,0,-0.4664724908448883,-0.03984924135884046
Hungry Kya?,NorthIndian,QuickBites,3.3,1,1,2.1891562283813006,0.012567412702711838
Hunter's Lounge,SouthIndian,CasualDining,3.1,2,0,-0.909882095575123,-0.13590732293217622
Green Tree Garden Restaurant,Chinese,CasualDining,3.4,2,1,0.22658238278293655,0.6015177992808695
Till The Last Bite,NorthIndian,QuickBites,3.4,1,1,0.3163880101411347,0.745280335168693
Sattvic,SouthIndian,CasualDining,3.0,1,0,-0.4057353138451822,0.7683616025422332
Ham Khim Chinese Fast Food,Chinese,QuickBites,3.1,1,0,1.3317996742088796,-0.42507269704509065
HOT BOX,NorthIndian,QuickBites,3.6,1,2,0.5139790802778827,-1.172240808025463
Biriyani Paradise,NorthIndian,CasualDining,3.0,2,0,-2.3561348450045907,1.7379609096549384
Marwa Family Restaurant,NorthIndian,QuickBites,3.0,2,0,-2.401710307021553,-0.7064302789518683
Tasty Funda,NorthIndian,QuickBites,3.3,1,1,1.2559301777366887,-2.041949498482387
SV Crispy Chicken,FastFood,QuickBites,3.0,1,0,0.10573947511903373,-0.26061116598628287
Choconut Cafe,FastFood,QuickBites,3.4,1,1,2.211890696329384,-0.12423482635776663
Desi Tadka,NorthIndian,QuickBites,3.0,1,0,1.754442943654309,-1.387987831972313
FAB Cafe,FastFood,QuickBites,3.1,1,0,-1.7070652648759619,1.1166717275837719
Adya Hotel,SouthIndian,QuickBites,3.3,1,1,0.8798609654211789,-0.8094598138367329
The US Burger,FastFood,QuickBites,3.0,1,0,-0.9184219315988406,-0.34895087768191446
Pehla Niwala,NorthIndian,QuickBites,2.8,1,0,0.9329893276945314,-1.709283171845009
The Lemon Grass Kitchen,Chinese,QuickBites,3.3,1,1,-1.4611154064047853,0.9660969496354813
Bite Sip Repeat,FastFood,QuickBites,3.4,1,1,1.9237065313528132,0.5744447577271745
Flavour A Azam,NorthIndian,QuickBites,3.0,1,0,0.6445298207352403,-0.23491290349684515
Shoiab Family Restaurant,NorthIndian,CasualDining,3.6,2,2,1.0782381017129983,-1.8957003616564685
Village Palace,NorthIndian,QuickBites,3.0,1,0,0.756879912843723,-0.046803564860172064
Krutunga Restaurant,Chinese,CasualDining,3.4,2,1,-0.028564193360167096,-0.9978752728184602
Choco Nut Cafe,Desserts,QuickBites,3.2,1,1,1.6749502630779618,0.12652330081704885
The Hyderbadi Chefs,SouthIndian,QuickBites,3.4,1,1,-0.778527656060899,0.5249108617647291
Silver Leaf - Ramee Guestline Hotels,Continental,CasualDining,3.0,2,0,-0.0010543997284591527,-0.519573737235756
Hotel Ivy Dew Drops,SouthIndian,CasualDining,3.2,2,1,0.28235533231347415,-0.18702554436670235
Tayo Restaurant,NorthIndian,CasualDining,3.9,2,3,-1.1798036753054666,0.21254306869553458
Guntur Royal Dine,NorthIndian,CasualDining,3.4,2,1,0.02301839750071569,-0.16403908623598695
Vms Star Biriyani,Biryani,CasualDining,3.8,2,2,0.04469287397761007,1.0338401510581348
Santhrupthi,Andhra,CasualDining,3.4,2,1,-1.3266218611718337,0.10410214550874089
Urban Udupi Veg Restaurant,Chinese,CasualDining,3.0,1,0,0.4784246470352347,-1.0778139466064944
Strada Kitchen & Bar,Chinese,CasualDining,3.4,3,1,0.6274592278726311,1.10318237827556
Prestige Estate Club and Resorts,NorthIndian,CasualDining,3.0,3,0,1.8086884541915789,-0.4399579849502529
Sree Krishna Sagar Greens,SouthIndian,QuickBites,2.8,1,0,-0.1037021667664557,-0.15272121598877428
Karavali Fishland,SouthIndian,CasualDining,3.1,2,0,-0.04381225205648674,0.8445313575664065
Reddy Restaurant,SouthIndian,QuickBites,3.2,1,1,-0.40624716524532106,0.6790256669264362
Hotel Jade Empire,Andhra,CasualDining,3.1,2,0,-1.3923107839038031,1.0361959416071553
Narayana Veg Treat,NorthIndian,QuickBites,3.1,1,0,0.11894509926566459,-1.0855611246990597
Shree Ranga Vilas,NorthIndian,CasualDining,3.2,2,1,-0.19830600135259965,0.4151044807893618
The Elachi,NorthIndian,QuickBites,3.1,2,0,-1.1319742837026123,0.2109181103573618
Ruchir,NorthIndian,CasualDining,3.3,2,1,1.0969285266052125,1.1486676682679748
Bollywood Grill,NorthIndian,CasualDining,3.4,3,1,0.4586395881269493,2.335517695786336
S.K Green Gardens,NorthIndian,CasualDining,3.2,2,1,-0.9987148611450679,0.5983203830106465
Pink Pepper,NorthIndian,CasualDining,3.3,2,1,-2.2336637835360102,-0.37762313834773237
Kotae Garden,NorthIndian,CasualDining,3.1,1,0,-0.7093106942489105,-0.13816546818532457
Spice,Andhra,CasualDining,3.3,3,1,0.012538819803731161,-1.1690594571294983
Flavors,NorthIndian,CasualDining,3.4,3,1,-0.6117214319054596,-0.9178610417420423
Mahadwani Restaurant,SouthIndian,QuickBites,3.3,1,1,-0.6055877518374617,-1.3951033825696335
Rajasthani Charbhuja Restaurant,NorthIndian,QuickBites,4.0,1,3,0.5633546571987468,0.08871499760878673
Sanjeevini Veg,SouthIndian,QuickBites,3.9,1,3,0.29905477435563776,-0.8417631251103924
Marmaris,NorthIndian,QuickBites,3.8,1,2,-0.5667581825347795,-1.6268364012855465
Jigani Dum Biryani Centre,Biryani,QuickBites,3.3,1,1,-0.052552122421844434,-0.026033410313470163
My Cafe,NorthIndian,QuickBites,3.6,1,2,-1.0435816279679948,-0.8011316856024602
Sri Matha Sagar,NorthIndian,QuickBites,2.8,1,0,0.012969036194883203,-1.228465789060934
Grand Taj Durbar,NorthIndian,QuickBites,3.0,1,0,0.8796008408465623,-0.33759315008513696
New Hotel Prashanth,FastFood,QuickBites,3.1,1,0,-1.5138489073785348,1.3116568024185726
Cafe Shawamek,FastFood,QuickBites,3.2,1,1,-1.2346360834215182,1.959866874741496
Pathumma`s Kitchen,NorthIndian,QuickBites,3.2,1,1,0.4347997706997574,-0.3557751424806361
Star Ambur Dum Biryani,Biryani,QuickBites,3.2,1,1,-0.49002504249689466,0.46955944999957033
The Foodware Veg,SouthIndian,QuickBites,3.8,1,2,0.2789425404503003,2.20759885568138
I Siri Restaurant And Caterers,NorthIndian,QuickBites,3.4,1,1,0.7046722173761061,-1.0067291286683542
Hot 'N' Fresh,FastFood,QuickBites,3.0,1,0,0.1872534575665162,-0.78539258030228
Lion City Restaurant and Cafe,NorthIndian,QuickBites,3.3,1,1,-1.247429579010184,-1.1083974077639593
Delhi's Essence,NorthIndian,QuickBites,3.6,2,2,-1.8095632962898642,-0.652015164372947
Hotel Manarama,NorthIndian,QuickBites,3.7,1,2,-1.6553308213680888,0.419199454204357
Mother's Kitchen,NorthIndian,CasualDining,3.7,2,2,0.49433100335428043,-0.6063300273886064
Punjabi Restaurant,NorthIndian,QuickBites,3.3,1,1,-0.6167815855106914,2.1350724006105266
Hotel Zam Zam,NorthIndian,QuickBites,3.1,1,0,-0.3717597747814602,1.0137426630066129
Al-Baik Tandoori Restaurant,NorthIndian,QuickBites,3.6,1,2,-0.661192492398308,-0.07280722928386431
Food Box,FastFood,QuickBites,3.6,1,2,0.8978452555301645,-0.11533350579827806
Altaf's Chillies Restaurant,NorthIndian,CasualDining,3.8,2,2,0.07324199361775499,0.3042119260111425
Chickpet Donne Biriyani Mane,Biryani,QuickBites,3.0,1,0,-0.9575302186361596,-2.150177847154957
Seafood Place,Chinese,CasualDining,4.1,2,3,0.48471387287267137,0.610197074230938
Sri Sagar,SouthIndian,QuickBites,3.7,1,2,0.1834633071587149,0.23611055449060236
New Biriyani Darbar,Biryani,CasualDining,3.6,1,2,1.0241794214300834,-1.5227567730806895
Home Food,SouthIndian,QuickBites,3.4,1,1,1.038407976520891,0.6415050056082168
JS Food Court,FastFood,QuickBites,3.8,1,2,-0.7834512347303938,0.059200058589415155
Wild Range Restaurant,NorthIndian,CasualDining,3.8,2,2,-0.78986429614082,-2.0290582437192746
SS Bucket Biryani,Biryani,CasualDining,3.9,2,3,1.7667773382431242,-0.31415479762589815
Zabi,Biryani,QuickBites,3.8,1,2,0.7372417479084631,-0.49898427565843234
Upahara Mandira,SouthIndian,QuickBites,3.9,1,3,1.1330877493414138,-0.8773466047773177
Sannidhi Grand,SouthIndian,QuickBites,3.8,1,2,-0.058493243907737816,0.713492772256886
Navarang Fast Food,NorthIndian,QuickBites,3.6,1,2,0.3475162983608374,-0.04738591167759551
New Peking,Chinese,CasualDining,4.1,2,3,0.4814773454597848,-0.9923587259311003
Manju's Kitchen,Biryani,QuickBites,3.3,1,1,0.659084465338485,0.02146245488069136
Mahadii's,Andhra,CasualDining,3.9,2,3,1.0088846195079908,-0.7346070941449336
Yuan Restaurant,Chinese,CasualDining,3.8,2,2,0.8573665118539099,0.17619095883013539
Vijaya Gardenia,NorthIndian,CasualDining,3.4,2,1,0.03065333560916999,1.2606244549970063
Sidra Eatery,NorthIndian,QuickBites,3.9,1,3,-0.6754757771527392,-0.8465678070208986
Retreat Restaurant,Chinese,CasualDining,3.0,2,0,1.4739722189465518,-0.9486925338611968
Food Town,Chinese,QuickBites,3.2,1,1,0.0021826004135407895,-0.2532849889354658
Luqma Restaurant,NorthIndian,QuickBites,3.0,2,0,0.6072058996687131,-0.4398692286563231
King Kong,Chinese,QuickBites,3.8,1,2,0.0777362208584317,2.460134583645506
Chocs Cafe,FastFood,QuickBites,3.6,1,2,-0.37021726433409213,0.6123508843781307
NTR Cafe,Chinese,QuickBites,2.9,1,0,-1.4016549997913106,0.23089495576435579
North Se South Veg & Non-Veg Restaurants,SouthIndian,QuickBites,3.6,1,2,2.160844935717618,-0.44665706583361175
The Deagh,Chinese,QuickBites,3.7,2,2,-1.294018180834381,0.4174368041963481
Patels Inn,NorthIndian,CasualDining,3.8,2,2,0.22059809904629277,-1.0288085522358756
Elements Eatery,Continental,CasualDining,4.0,3,3,-1.4296597518392264,2.896320725213488
Arabian Mataam,Biryani,QuickBites,3.7,2,2,-0.6636618063885866,1.152413927970008
AQNI,NorthIndian,QuickBites,3.0,2,0,0.7755204045612919,-0.8532227722259106
7 to 11 Food Court,FastFood,QuickBites,3.7,1,2,-1.135833415698639,-1.0542397200214566
New Leaf Restaurant,Chinese,CasualDining,3.7,3,2,-1.3252746638239439,-1.933636771814843
Viceroy's Sarathi,NorthIndian,CasualDining,3.8,2,2,-1.3398942612266151,-0.42366195392204853
Dolphin Bar,Chinese,CasualDining,3.8,3,2,-0.3800971809618393,-0.01844454969203731
Royal Savera,NorthIndian,CasualDining,3.1,2,0,0.5598223607237522,0.1251321844611474
Lychees Restaurant,FastFood,QuickBites,3.2,1,1,1.3202561339924441,-0.03998389358909799
New Taj Biryani Centre,Biryani,QuickBites,3.0,1,0,1.8675413722427927,-1.191389660714255
Mom Made Food,Biryani,QuickBites,3.4,1,1,-1.0407628260895325,0.489067468530511
Mothers Recipe Restaurant,SouthIndian,CasualDining,3.1,2,0,1.4314637769278546,0.389687834715847
Mini Fast Food,FastFood,QuickBites,3.1,1,0,-0.46868580418954153,0.21070716113828972
New Prashanthi Donne Biryani,Biryani,QuickBites,3.3,1,1,0.8260325737976374,0.6605988380375825
Sartaj Ambur Dum Biryani,Biryani,QuickBites,3.2,1,1,1.1984229722033255,-1.0248012482278006
Rich Bowl,NorthIndian,QuickBites,3.0,1,0,-0.9639707380296579,-0.7835139143776578
Food Corner,NorthIndian,QuickBites,3.3,1,1,0.6144601407612872,1.138750843381643
Bearys Restaurant,SouthIndian,CasualDining,3.3,1,1,0.9758441599807255,1.2474943128712106
Sotang's,NorthIndian,QuickBites,3.3,1,1,0.3145944122734859,-1.17158314447194
The Rennan's Cafe,Chinese,QuickBites,2.9,1,0,-0.8164440173010896,0.660016827179806
Komala Refreshments,SouthIndian,QuickBites,4.0,1,3,-1.2722572595179884,0.08055148865989065
Cafe Iftar,FastFood,QuickBites,3.8,1,2,-0.41588352867579914,-0.07255027285512529
Karnataka Biriyani Paradise,NorthIndian,QuickBites,3.4,1,1,0.3846638759814886,0.9372764535901609
Sapthagiri's Naidu Eating Point,Biryani,QuickBites,3.4,1,1,-0.8458006162110193,-0.24868900760202228
Sri Devi Cafe,SouthIndian,QuickBites,3.7,1,2,-1.6169581807333162,0.012126244797984506
Just One More,SouthIndian,QuickBites,3.4,1,1,0.9114826726089007,-0.15647204771113182
New Kadai,NorthIndian,QuickBites,3.3,1,1,-0.5447048033829119,0.41484897435292817
Udupas Veg Restaurant,SouthIndian,QuickBites,3.2,1,1,0.3963629319256495,0.04648361602304328
Atithi,NorthIndian,CasualDining,3.9,2,3,1.2028289767559892,-2.241161316053251
M.M Restaurant,Chinese,CasualDining,3.9,2,3,-0.7724123252689727,-1.0062988773691197
Silbatti,NorthIndian,CasualDining,4.0,2,4,-0.10586259525755015,-0.8581292299366919
Nellore Abhiruchi,Biryani,QuickBites,3.3,1,1,0.9774843899406384,-1.64130847171631
Fish & Fries Restaurant,Continental,CasualDining,4.0,2,3,0.8776186192318738,-1.1566910835361064
Shankar Maanes Kitchen,SouthIndian,QuickBites,3.8,2,2,-0.035224589698735036,-1.8405818655502486
Krutunga,Andhra,CasualDining,3.6,2,2,0.6893174484720321,2.655635504242034
Udupi Bhavan,Chinese,QuickBites,3.8,1,2,0.7726879778139173,0.6610926377180177
Udupi Palace,SouthIndian,QuickBites,3.7,1,2,0.6163259636960766,-0.39973068647895327
Curries'N' Fries,Andhra,QuickBites,3.7,1,2,1.6849612149950004,-0.5144454535972716
Cha-Cha Cha-Chi,FastFood,QuickBites,3.3,1,1,-0.36666524352036395,-0.9031517795646617
Idli & Dosa Cafe,SouthIndian,QuickBites,2.6,1,0,1.2890938818276874,-0.22417312032832457
Sree Abhiruchi,Andhra,CasualDining,2.6,2,0,-1.1140731811906508,-0.22234223812639162
Kolkata Roll & Fast Food,FastFood,QuickBites,3.6,1,2,-0.8600536821563753,0.6066343310601036
Cutlet Shop,FastFood,QuickBites,3.2,1,1,-0.9157002556337085,-0.4452284063105974
Spice of Andhra,Andhra,QuickBites,3.7,2,2,1.1368988994712106,1.513674776302151
Ithaa's Biriyani,Biryani,QuickBites,3.4,2,1,0.8717679900163101,-0.596199451520061
ChopServe,Chinese,QuickBites,3.0,1,0,-1.501982239677402,1.2919107476836558
Sandwich Truffles,FastFood,QuickBites,3.3,1,1,-1.157102062144461,-0.43699707477342037
7 Degrees North,NorthIndian,CasualDining,3.0,2,0,0.5645840716901268,-0.2568115732012971
Saahib,FastFood,QuickBites,3.9,1,3,-0.7095018571905363,0.7173218841795866
Andhra Vantillu,SouthIndian,QuickBites,3.3,1,1,0.7341725121996439,0.20228170257295383
Rolex Food Palace Restaurant,Chinese,CasualDining,3.4,2,1,-2.0142146104790086,-0.3707083233905481
Purani Dilli,NorthIndian,QuickBites,3.2,1,1,-0.7409234999950417,-0.7501763433590434
Amma's Cafe,FastFood,QuickBites,3.2,1,1,0.8796888376034939,0.15701886871298498
The Little Chef,NorthIndian,CasualDining,3.0,2,0,0.7514631592620198,-1.096068903860244
Dhaba Central,NorthIndian,CasualDining,3.3,2,1,-0.04862286167644773,-0.7602020946824717
Chattar Mattar,NorthIndian,QuickBites,3.0,1,0,-0.615061294020392,-0.6072649971781879
DS Juice CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© & Grill,FastFood,QuickBites,3.2,1,1,0.35888926673359,-0.0077497889641335105
Pepperwood 2,Biryani,QuickBites,3.1,1,0,0.5429193033552823,1.1661286003903113
Dakshin Flavors,SouthIndian,CasualDining,3.0,2,0,0.31234316550865066,-0.43565981497722067
Rock View Family Restaurant,NorthIndian,CasualDining,3.3,2,1,0.6478918826177275,-0.7601999378363825
OMY Grill,Biryani,QuickBites,3.8,1,2,-1.08428758695054,3.167811831905793
Dinemaster Gogo's,Chinese,QuickBites,3.4,1,1,-0.3467215917262987,-1.7463903681245798
Delhi Home Food,NorthIndian,QuickBites,3.3,1,1,0.8944252797027922,-1.4545751095459907
Hotel Thazooq,NorthIndian,QuickBites,3.3,1,1,-0.5594085510267932,-0.5644595463470121
Naani'z Biryani,Biryani,QuickBites,3.3,1,1,-0.6249415003958622,-0.20462067204946213
Foodys Adda,FastFood,QuickBites,3.2,1,1,-0.6591009776435286,-0.3075589317672102
Chillax,FastFood,QuickBites,3.3,1,1,0.8259680803744984,1.2268542054984586
New Ambur Dum Biryani,Biryani,QuickBites,3.2,1,1,0.26289659571639185,-0.2327453686508653
Aaharam,Chinese,QuickBites,4.0,1,3,0.8917844870119108,1.1307957255035945
The Alphaa,Andhra,CasualDining,3.8,2,2,-1.833951394104562,1.7029881422329614
Chaat Express,FastFood,QuickBites,3.0,1,0,1.2156106963363418,1.1442166114454648
Meeraa's Beegara Oota,SouthIndian,CasualDining,3.8,2,2,1.5156391524787283,0.004517538058183461
Poorvika Restro Cafe,Chinese,CasualDining,3.7,2,2,1.0300824272342204,-1.052533147402204
